t_us,ch1,ch2,ch3,ch4,pc_time,label
394568162,1402,886,1112,1274,1770289265.572236,down
394572163,1452,908,1127,1310,1770289265.576289,down
394576164,1383,808,995,1209,1770289265.580191,down
394580162,1383,861,1061,1226,1770289265.5842712,down
394584162,1396,879,1092,1259,1770289265.588295,down
394588162,1444,910,1127,1306,1770289265.592306,down
394592163,1401,832,1033,1227,1770289265.5963788,down
394596164,1380,850,1051,1221,1770289265.600254,down
394600164,1388,871,1080,1247,1770289265.6042829,down
394604162,1446,921,1134,1310,1770289265.608376,down
394608162,1416,847,1052,1243,1770289265.612385,down
394612163,1372,826,1018,1203,1770289265.6163561,down
394616164,1373,861,1061,1225,1770289265.620418,down
394620164,1422,912,1126,1301,1770289265.6243641,down
394624162,1422,868,1085,1272,1770289265.628373,down
394628163,1365,807,995,1196,1770289265.632237,down
394632163,1368,860,1062,1224,1770289265.636391,down
394636164,1410,900,1120,1291,1770289265.640333,down
394640162,1432,890,1116,1297,1770289265.644419,down
394644162,1360,793,980,1191,1770289265.64826,down
394648162,1371,864,1066,1226,1770289265.652412,down
394652163,1407,891,1114,1283,1770289265.656369,down
394656164,1445,899,1123,1305,1770289265.6604328,down
394660162,1352,779,961,1172,1770289265.664277,down
394664162,1369,877,1078,1239,1770289265.668403,down
394668163,1408,889,1113,1277,1770289265.672357,down
394672163,1451,906,1125,1308,1770289265.6764202,down
394676164,1379,801,991,1196,1770289265.6803641,down
394680162,1376,865,1063,1226,1770289265.684441,down
394684163,1393,879,1093,1259,1770289265.688388,down
394688163,1441,909,1127,1309,1770289265.692377,down
394692164,1396,827,1023,1223,1770289265.696438,down
394696162,1382,855,1054,1222,1770289265.700398,down
394700162,1390,873,1082,1248,1770289265.704416,down
394704163,1447,918,1131,1307,1770289265.70842,down
394708163,1412,842,1050,1239,1770289265.712437,down
394712164,1378,835,1027,1209,1770289265.716438,down
394716162,1379,867,1075,1240,1770289265.720444,down
394720162,1439,920,1135,1309,1770289265.7244108,down
394724163,1423,860,1072,1263,1770289265.728499,down
394728163,1371,812,1000,1200,1770289265.732437,down
394732164,1374,860,1063,1225,1770289265.7364821,down
394736162,1415,906,1123,1294,1770289265.740442,down
394740162,1430,884,1102,1289,1770289265.744503,down
394744163,1355,798,988,1190,1770289265.748356,down
394748163,1368,865,1068,1226,1770289265.7524989,down
394752164,1407,892,1115,1283,1770289265.756447,down
394756162,1442,897,1119,1306,1770289265.7605069,down
394760162,1349,780,964,1174,1770289265.764374,down
394764163,1374,873,1079,1239,1770289265.768519,down
394768163,1411,893,1115,1281,1770289265.7725298,down
394772164,1447,904,1122,1308,1770289265.776511,down
394776162,1367,793,979,1191,1770289265.780427,down
394780162,1376,868,1070,1233,1770289265.784514,down
394784163,1399,884,1109,1272,1770289265.788455,down
394788163,1454,908,1129,1314,1770289265.7925189,down
394792164,1400,820,1015,1220,1770289265.796545,down
394796162,1389,861,1059,1228,1770289265.8005068,down
394800162,1394,875,1083,1251,1770289265.804533,down
394804163,1448,915,1128,1309,1770289265.808532,down
394808163,1410,839,1046,1233,1770289265.812577,down
394812164,1381,843,1039,1211,1770289265.8165262,down
394816162,1381,866,1076,1241,1770289265.820538,down
394820162,1442,921,1136,1312,1770289265.824576,down
394824163,1426,856,1067,1253,1770289265.828573,down
394828164,1373,817,1006,1200,1770289265.8325398,down
394832162,1372,859,1061,1224,1770289265.8366091,down
394836162,1417,907,1127,1296,1770289265.840567,down
394840162,1430,879,1097,1286,1770289265.844629,down
394844163,1361,799,987,1191,1770289265.848444,down
394848163,1369,863,1064,1224,1770289265.8526201,down
394852162,1409,894,1116,1284,1770289265.85661,down
394856162,1439,896,1116,1304,1770289265.860607,down
394860163,1354,785,972,1183,1770289265.864489,down
394864163,1370,869,1076,1235,1770289265.868672,down
394868164,1408,890,1111,1277,1770289265.872593,down
394872162,1449,903,1123,1306,1770289265.876674,down
394876163,1361,787,975,1181,1770289265.880496,down
394880162,1373,868,1075,1235,1770289265.884653,down
394884164,1402,884,1103,1270,1770289265.8886242,down
394888164,1454,909,1126,1311,1770289265.892643,down
394892162,1390,813,1003,1214,1770289265.896653,down
394896162,1384,864,1066,1229,1770289265.9006689,down
394900163,1395,876,1090,1259,1770289265.904636,down
394904164,1447,912,1127,1309,1770289265.908638,down
394908164,1407,836,1035,1227,1770289265.9126668,down
394912162,1380,848,1047,1216,1770289265.916588,down
394916162,1385,869,1079,1244,1770289265.920526,down
394920163,1447,923,1136,1313,1770289265.924545,down
394924164,1424,850,1059,1250,1770289265.928562,down
394928164,1375,823,1014,1202,1770289265.932553,down
394932162,1380,864,1070,1231,1770289265.936687,down
394936162,1423,913,1127,1302,1770289265.940662,down
394940163,1427,873,1091,1277,1770289265.944706,down
394944164,1362,805,992,1196,1770289265.948591,down
394948162,1369,862,1061,1225,1770289265.952713,down
394952162,1411,898,1114,1285,1770289265.956688,down
394956162,1439,893,1117,1300,1770289265.960735,down
394960163,1361,791,978,1188,1770289265.964627,down
394964164,1372,865,1067,1226,1770289265.968713,down
394968164,1408,892,1113,1281,1770289265.9727092,down
394972162,1443,900,1121,1308,1770289265.976776,down
394976162,1355,781,962,1174,1770289265.9806368,down
394980163,1373,872,1078,1239,1770289265.984807,down
394984164,1408,887,1110,1276,1770289265.9887412,down
394988164,1456,907,1128,1314,1770289265.9927979,down
394992162,1386,806,995,1209,1770289265.996779,down
394996162,1385,866,1070,1235,1770289266.000801,down
395000163,1401,881,1099,1267,1770289266.004767,down
395004164,1455,910,1129,1311,1770289266.008765,down
395008162,1410,831,1027,1226,1770289266.012758,down
395012162,1388,851,1050,1221,1770289266.016734,down
395016163,1393,872,1081,1247,1770289266.02075,down
395020163,1448,920,1133,1310,1770289266.024727,down
395024164,1415,845,1051,1240,1770289266.028779,down
395028162,1374,827,1020,1203,1770289266.032732,down
395032163,1375,859,1064,1225,1770289266.03682,down
395036163,1428,917,1128,1303,1770289266.0407941,down
395040163,1423,868,1083,1272,1770289266.04482,down
395044164,1367,806,998,1202,1770289266.0487099,down
395048162,1374,860,1061,1226,1770289266.05281,down
395052163,1413,901,1120,1292,1770289266.05682,down
395056163,1434,889,1115,1296,1770289266.060836,down
395060164,1360,793,979,1191,1770289266.0647318,down
395064164,1372,862,1062,1224,1770289266.0688362,down
395068162,1408,893,1115,1283,1770289266.072801,down
395072163,1443,898,1118,1306,1770289266.076849,down
395076163,1351,778,959,1170,1770289266.080765,down
395080164,1370,875,1081,1239,1770289266.084863,down
395084162,1407,891,1114,1284,1770289266.088886,down
395088162,1449,905,1126,1311,1770289266.092906,down
395092163,1376,800,989,1195,1770289266.0967581,down
395096163,1376,866,1072,1230,1770289266.100867,down
395100164,1395,881,1099,1266,1770289266.10489,down
395104162,1449,909,1131,1308,1770289266.1088798,down
395108162,1400,825,1020,1223,1770289266.1129012,down
395112163,1387,857,1055,1223,1770289266.116863,down
395116163,1392,874,1083,1248,1770289266.120947,down
395120164,1447,918,1130,1308,1770289266.124919,down
395124162,1411,842,1049,1238,1770289266.128913,down
395128162,1378,838,1029,1211,1770289266.132928,down
395132163,1380,865,1075,1238,1770289266.13691,down
395136163,1438,919,1136,1310,1770289266.140888,down
395140164,1422,859,1072,1263,1770289266.144974,down
395144162,1371,813,1002,1202,1770289266.148899,down
395148162,1374,859,1060,1225,1770289266.152951,down
395152163,1416,907,1123,1294,1770289266.1569312,down
395156163,1429,883,1106,1292,1770289266.160954,down
395160164,1359,798,984,1190,1770289266.16483,down
395164162,1371,862,1064,1224,1770289266.1689222,down
395168162,1408,893,1115,1283,1770289266.172936,down
395172163,1442,897,1118,1305,1770289266.176988,down
395176163,1351,781,964,1173,1770289266.18083,down
395180164,1372,874,1077,1239,1770289266.185024,down
395184162,1410,892,1115,1285,1770289266.188962,down
395188162,1446,904,1125,1309,1770289266.1931179,down
395192163,1366,792,978,1191,1770289266.1969001,down
395196163,1376,869,1072,1236,1770289266.201,down
395200162,1406,885,1110,1274,1770289266.204965,down
395204162,1456,909,1129,1314,1770289266.2089899,down
395208162,1396,819,1015,1218,1770289266.2129889,down
395212163,1388,860,1059,1227,1770289266.217029,down
395216164,1394,876,1087,1253,1770289266.22101,down
395220162,1448,914,1127,1308,1770289266.224999,down
395224162,1411,837,1038,1229,1770289266.229034,down
395228163,1379,842,1039,1209,1770289266.2330098,down
395232164,1379,867,1078,1240,1770289266.237035,down
395236164,1441,921,1137,1313,1770289266.2410471,down
395240162,1425,853,1066,1252,1770289266.245057,down
395244163,1374,817,1007,1202,1770289266.249033,down
395248163,1372,859,1061,1225,1770289266.253067,down
395252164,1418,908,1126,1299,1770289266.2570229,down
395256164,1428,879,1095,1285,1770289266.261131,down
395260162,1361,801,991,1191,1770289266.264964,down
395264162,1369,862,1063,1225,1770289266.269056,down
395268163,1410,894,1116,1284,1770289266.273109,down
395272164,1439,896,1116,1301,1770289266.277075,down
395276164,1356,789,977,1185,1770289266.2810009,down
395280162,1371,867,1072,1235,1770289266.285092,down
395284162,1408,891,1111,1277,1770289266.2890491,down
395288163,1452,902,1122,1306,1770289266.293129,down
395292164,1361,786,974,1181,1770289266.2970119,down
395296164,1374,869,1075,1239,1770289266.3010979,down
395300162,1407,886,1111,1275,1770289266.305114,down
395304162,1456,908,1129,1313,1770289266.309103,down
395308163,1391,812,1001,1215,1770289266.313151,down
395312164,1387,862,1062,1228,1770289266.317139,down
395316162,1396,877,1090,1256,1770289266.3211362,down
395320162,1447,912,1126,1309,1770289266.3250299,down
395324162,1407,832,1033,1228,1770289266.329045,down
395328163,1381,848,1048,1214,1770289266.333119,down
395332164,1381,870,1081,1244,1770289266.3371341,down
395336164,1444,920,1135,1309,1770289266.3411279,down
395340162,1416,848,1058,1247,1770289266.34515,down
395344162,1372,823,1018,1202,1770289266.349118,down
395348163,1376,864,1069,1231,1770289266.353138,down
395352164,1425,915,1128,1305,1770289266.357126,down
395356164,1426,871,1086,1276,1770289266.361193,down
395360162,1367,805,992,1196,1770289266.365067,down
395364162,1371,861,1062,1224,1770289266.36919,down
395368163,1409,899,1119,1290,1770289266.373157,down
395372164,1433,892,1117,1302,1770289266.377225,down
395376162,1358,791,979,1189,1770289266.381096,down
395380162,1372,865,1066,1226,1770289266.385192,down
395384163,1407,892,1112,1276,1770289266.389187,down
395388163,1449,900,1119,1304,1770289266.393219,down
395392164,1355,781,961,1171,1770289266.397113,down
395396162,1369,874,1081,1239,1770289266.401252,down
395400163,1406,888,1111,1277,1770289266.405523,down
395404163,1455,906,1127,1313,1770289266.409255,down
395408163,1384,805,993,1205,1770289266.413165,down
395412162,1385,863,1061,1227,1770289266.417152,down
395416162,1398,881,1096,1262,1770289266.421094,down
395420163,1443,908,1128,1306,1770289266.425117,down
395424163,1400,830,1025,1223,1770289266.429128,down
395428164,1382,854,1049,1220,1770289266.433144,down
395432162,1390,872,1081,1247,1770289266.437199,down
395436162,1446,919,1134,1309,1770289266.441278,down
395440163,1414,845,1051,1241,1770289266.4453042,down
395444163,1377,833,1023,1208,1770289266.4492218,down
395448164,1379,866,1073,1237,1770289266.453335,down
395452162,1434,919,1135,1305,1770289266.4572911,down
395456162,1424,866,1079,1269,1770289266.461184,down
395460163,1373,812,998,1201,1770289266.465201,down
395464163,1375,861,1063,1226,1770289266.4692311,down
395468164,1415,904,1121,1294,1770289266.4733691,down
395472162,1432,887,1106,1295,1770289266.4774,down
395476162,1358,796,979,1189,1770289266.4811552,down
395480163,1369,864,1066,1225,1770289266.4853902,down
395484163,1408,893,1115,1283,1770289266.489383,down
395488164,1440,898,1119,1305,1770289266.49341,down
395492162,1348,778,955,1167,1770289266.497236,down
395496162,1365,876,1080,1237,1770289266.501377,down
395500163,1405,889,1112,1279,1770289266.505395,down
395504163,1450,904,1123,1308,1770289266.509398,down
395508164,1374,794,978,1192,1770289266.513246,down
395512162,1377,868,1068,1231,1770289266.517411,down
395516162,1395,881,1100,1267,1770289266.52139,down
395520163,1452,908,1128,1310,1770289266.525333,down
395524163,1400,822,1019,1223,1770289266.529412,down
395528164,1389,857,1057,1226,1770289266.533391,down
395532162,1394,874,1084,1249,1770289266.537398,down
395536162,1447,916,1128,1310,1770289266.5413692,down
395540163,1411,840,1039,1231,1770289266.545392,down
395544163,1376,841,1035,1209,1770289266.549373,down
395548164,1379,866,1076,1239,1770289266.553386,down
395552162,1440,920,1137,1311,1770289266.557371,down
395556162,1426,857,1070,1259,1770289266.5614238,down
395560163,1373,815,1001,1200,1770289266.565377,down
395564164,1373,859,1059,1224,1770289266.569427,down
395568162,1416,906,1123,1292,1770289266.573392,down
395572162,1427,882,1104,1290,1770289266.577397,down
395576162,1359,798,988,1191,1770289266.581341,down
395580163,1370,863,1064,1225,1770289266.585435,down
395584164,1408,893,1116,1283,1770289266.58939,down
395588162,1441,896,1117,1306,1770289266.5934238,down
395592162,1351,782,965,1175,1770289266.5973601,down
395596162,1371,871,1076,1236,1770289266.6014779,down
395600164,1408,891,1115,1284,1770289266.605472,down
395604164,1445,903,1122,1308,1770289266.609486,down
395608162,1364,789,977,1187,1770289266.613384,down
395612162,1377,872,1074,1237,1770289266.617484,down
395616163,1404,886,1111,1273,1770289266.6214569,down
395620164,1454,908,1129,1315,1770289266.625438,down
395624164,1394,816,1014,1222,1770289266.6294909,down
395628162,1389,863,1063,1231,1770289266.6334841,down
395632162,1396,877,1089,1257,1770289266.637496,down
395636163,1448,913,1126,1309,1770289266.64152,down
395640164,1409,836,1035,1229,1770289266.645556,down
395644164,1379,846,1041,1214,1770289266.649525,down
395648162,1380,868,1078,1243,1770289266.653541,down
395652162,1445,923,1138,1314,1770289266.657527,down
395656163,1425,850,1060,1252,1770289266.661537,down
395660164,1375,819,1014,1202,1770289266.665558,down
395664164,1377,864,1070,1233,1770289266.6695402,down
395668162,1424,914,1128,1301,1770289266.6735082,down
395672162,1433,875,1094,1283,1770289266.677589,down
395676163,1361,803,992,1197,1770289266.681472,down
395680164,1369,862,1065,1227,1770289266.6855822,down
395684164,1409,896,1112,1285,1770289266.689557,down
395688162,1437,893,1118,1302,1770289266.693589,down
395692162,1359,791,977,1186,1770289266.697479,down
395696163,1370,866,1066,1227,1770289266.70161,down
395700164,1405,890,1115,1282,1770289266.7055721,down
395704164,1446,900,1124,1306,1770289266.709949,down
