t_us,ch1,ch2,ch3,ch4,pc_time,label
446600164,1407,836,1035,1229,1770289317.666998,center
446604162,1375,838,1031,1212,1770289317.671099,center
446608162,1379,867,1077,1241,1770289317.675074,center
446612163,1446,924,1139,1313,1770289317.679141,center
446616163,1426,850,1061,1252,1770289317.6830888,center
446620164,1372,818,1009,1206,1770289317.687129,center
446624162,1375,858,1061,1225,1770289317.691058,center
446628162,1431,918,1133,1303,1770289317.695145,center
446632163,1429,872,1089,1277,1770289317.6991072,center
446636163,1362,802,989,1195,1770289317.7029681,center
446640164,1362,857,1058,1219,1770289317.707103,center
446644162,1410,905,1123,1292,1770289317.7111301,center
446648162,1437,893,1118,1306,1770289317.715081,center
446652163,1360,791,978,1191,1770289317.7189782,center
446656163,1365,858,1060,1221,1770289317.723069,center
446660164,1409,897,1113,1283,1770289317.727149,center
446664162,1445,902,1122,1305,1770289317.7310898,center
446668162,1357,783,965,1178,1770289317.734998,center
446672163,1365,863,1061,1220,1770289317.739102,center
446676163,1397,889,1111,1272,1770289317.743105,center
446680164,1452,909,1126,1312,1770289317.747138,center
446684162,1386,810,1000,1211,1770289317.751102,center
446688162,1375,852,1054,1220,1770289317.755117,center
446692163,1392,878,1093,1258,1770289317.759116,center
446696163,1446,913,1127,1311,1770289317.7631612,center
446700164,1407,832,1033,1229,1770289317.767162,center
446704162,1377,846,1041,1215,1770289317.771153,center
446708162,1385,869,1079,1246,1770289317.7751172,center
446712163,1447,923,1135,1310,1770289317.779167,center
446716164,1418,848,1059,1248,1770289317.78316,center
446720162,1372,823,1016,1203,1770289317.7871811,center
446724162,1374,857,1063,1225,1770289317.791162,center
446728162,1433,920,1136,1307,1770289317.795188,center
446732163,1426,866,1085,1274,1770289317.799171,center
446736164,1366,804,992,1196,1770289317.80311,center
446740164,1364,856,1058,1221,1770289317.807173,center
446744162,1413,909,1126,1294,1770289317.8111942,center
446748163,1433,890,1115,1301,1770289317.815211,center
446752164,1359,792,978,1193,1770289317.8191261,center
446756164,1364,858,1056,1220,1770289317.8232079,center
446760162,1409,899,1117,1287,1770289317.827253,center
446764163,1442,900,1123,1307,1770289317.831216,center
446768163,1353,781,964,1174,1770289317.835128,center
446772164,1365,865,1066,1222,1770289317.839199,center
446776164,1402,891,1114,1274,1770289317.843222,center
446780162,1453,907,1128,1309,1770289317.847223,center
446784162,1381,804,993,1199,1770289317.851109,center
446788163,1370,852,1055,1217,1770289317.855243,center
446792164,1392,879,1093,1259,1770289317.8592079,center
446796164,1442,911,1121,1306,1770289317.863245,center
446800162,1397,828,1022,1225,1770289317.867219,center
446804162,1376,847,1041,1215,1770289317.871231,center
446808163,1385,869,1081,1245,1770289317.875246,center
446812164,1444,921,1134,1309,1770289317.879263,center
446816164,1414,845,1052,1244,1770289317.883256,center
446820162,1371,825,1017,1203,1770289317.887274,center
446824162,1373,858,1062,1224,1770289317.8912551,center
446828163,1433,921,1136,1308,1770289317.895317,center
446832164,1422,861,1072,1263,1770289317.8992908,center
446836162,1366,807,996,1195,1770289317.9032,center
446840162,1364,856,1058,1220,1770289317.907249,center
446844162,1414,910,1121,1294,1770289317.911327,center
446848163,1429,886,1102,1289,1770289317.915307,center
446852164,1354,795,978,1189,1770289317.919163,center
446856164,1360,857,1056,1220,1770289317.9232068,center
446860162,1404,901,1119,1287,1770289317.9271839,center
446864162,1438,898,1121,1309,1770289317.931185,center
446868163,1350,779,961,1175,1770289317.935099,center
446872164,1365,867,1072,1226,1770289317.939306,center
446876164,1405,893,1116,1284,1770289317.943321,center
446880162,1447,905,1126,1310,1770289317.947349,center
446884163,1374,797,979,1194,1770289317.9512541,center
446888163,1367,854,1055,1216,1770289317.955344,center
446892164,1392,881,1100,1263,1770289317.959311,center
446896162,1444,912,1127,1312,1770289317.963401,center
446900162,1399,824,1020,1224,1770289317.9673338,center
446904163,1385,849,1047,1217,1770289317.9713569,center
446908163,1392,876,1086,1249,1770289317.975359,center
446912164,1448,920,1132,1310,1770289317.979382,center
446916162,1414,844,1051,1242,1770289317.983385,center
446920163,1377,834,1022,1208,1770289317.987406,center
446924163,1378,865,1070,1228,1770289317.99136,center
446928163,1437,925,1139,1310,1770289317.995421,center
446932164,1424,858,1070,1258,1770289317.999299,center
446936162,1369,811,998,1199,1770289318.003319,center
446940162,1365,855,1058,1219,1770289318.007398,center
446944163,1418,912,1127,1299,1770289318.011456,center
446948164,1435,882,1104,1292,1770289318.015431,center
446952162,1361,797,985,1190,1770289318.019328,center
446956162,1363,856,1059,1220,1770289318.023403,center
446960163,1407,901,1119,1288,1770289318.027452,center
446964163,1438,898,1122,1309,1770289318.031436,center
446968164,1353,783,966,1177,1770289318.035348,center
446972164,1363,863,1064,1220,1770289318.039445,center
446976162,1405,895,1116,1283,1770289318.0434391,center
446980163,1448,904,1122,1311,1770289318.047481,center
446984163,1371,793,980,1194,1770289318.051386,center
446988164,1369,857,1059,1221,1770289318.055467,center
446992162,1396,885,1102,1267,1770289318.059448,center
446996162,1453,912,1126,1312,1770289318.063484,center
447000163,1396,820,1017,1219,1770289318.0674481,center
447004163,1380,852,1048,1217,1770289318.0714722,center
447008164,1390,873,1084,1247,1770289318.075465,center
447012162,1442,917,1129,1304,1770289318.0795362,center
447016162,1406,840,1038,1229,1770289318.083699,center
447020163,1366,832,1026,1201,1770289318.087521,center
447024163,1374,860,1064,1226,1770289318.0914931,center
447028164,1434,922,1135,1305,1770289318.0955598,center
447032162,1419,856,1067,1250,1770289318.099524,center
447036162,1365,814,1001,1197,1770289318.103521,center
447040163,1362,856,1058,1220,1770289318.1075032,center
447044163,1419,915,1129,1302,1770289318.111521,center
447048164,1432,877,1096,1286,1770289318.115509,center
447052162,1359,798,987,1189,1770289318.1194172,center
447056162,1362,856,1057,1219,1770289318.123507,center
447060163,1407,902,1119,1288,1770289318.127529,center
447064163,1437,897,1118,1306,1770289318.131575,center
447068164,1353,786,973,1185,1770289318.135458,center
447072162,1363,861,1059,1219,1770289318.1394958,center
447076162,1404,894,1115,1280,1770289318.143542,center
447080163,1448,905,1123,1308,1770289318.147448,center
447084164,1364,790,977,1190,1770289318.151351,center
447088164,1368,860,1059,1221,1770289318.1555898,center
447092162,1397,885,1111,1271,1770289318.159561,center
447096162,1453,910,1130,1315,1770289318.1635818,center
447100163,1393,815,1006,1219,1770289318.167557,center
447104164,1379,853,1052,1220,1770289318.171571,center
447108162,1394,880,1094,1257,1770289318.1755798,center
447112162,1449,915,1128,1312,1770289318.179598,center
447116163,1412,838,1037,1230,1770289318.183574,center
447120164,1379,840,1037,1210,1770289318.187646,center
447124164,1380,868,1078,1243,1770289318.1915781,center
447128162,1448,924,1138,1314,1770289318.195626,center
447132163,1427,852,1062,1254,1770289318.199619,center
447136163,1374,817,1007,1201,1770289318.20363,center
447140164,1370,859,1061,1223,1770289318.207637,center
447144164,1428,916,1130,1304,1770289318.211663,center
447148162,1429,873,1089,1278,1770289318.2156422,center
447152162,1362,801,989,1194,1770289318.2195761,center
447156163,1362,857,1058,1220,1770289318.22364,center
447160164,1409,903,1121,1292,1770289318.22767,center
447164164,1437,893,1116,1306,1770289318.2316642,center
447168162,1359,791,978,1191,1770289318.2355819,center
447172162,1365,858,1059,1222,1770289318.239674,center
447176163,1407,896,1114,1283,1770289318.2437289,center
447180164,1445,902,1123,1307,1770289318.247669,center
447184164,1359,785,971,1179,1770289318.2515898,center
447188162,1364,862,1063,1222,1770289318.255699,center
447192162,1396,889,1110,1271,1770289318.2596962,center
447196163,1451,909,1129,1312,1770289318.263705,center
447200164,1388,811,1002,1213,1770289318.267735,center
447204162,1376,854,1054,1219,1770289318.271619,center
447208162,1393,877,1091,1258,1770289318.275551,center
447212162,1447,912,1127,1311,1770289318.279649,center
447216163,1406,833,1034,1228,1770289318.2835882,center
447220164,1376,844,1032,1210,1770289318.287606,center
447224164,1380,867,1077,1241,1770289318.2915359,center
447228162,1442,923,1135,1308,1770289318.2956202,center
447232162,1419,849,1060,1249,1770289318.299606,center
447236163,1372,821,1013,1202,1770289318.303645,center
447240164,1372,857,1062,1224,1770289318.3076081,center
447244164,1431,918,1131,1303,1770289318.311664,center
447248162,1426,869,1086,1273,1770289318.315574,center
447252163,1364,805,991,1194,1770289318.3194938,center
447256163,1364,856,1058,1219,1770289318.323616,center
447260164,1411,907,1124,1291,1770289318.327702,center
447264162,1432,891,1116,1301,1770289318.331761,center
447268162,1359,792,980,1191,1770289318.335723,center
447272162,1363,857,1057,1221,1770289318.33978,center
447276163,1409,897,1115,1285,1770289318.343827,center
447280164,1442,901,1120,1307,1770289318.3478029,center
447284162,1353,781,965,1174,1770289318.35167,center
447288162,1364,866,1068,1221,1770289318.3558242,center
447292163,1398,890,1112,1273,1770289318.359809,center
447296163,1452,908,1124,1309,1770289318.3638039,center
447300164,1381,805,993,1204,1770289318.367706,center
447304162,1374,852,1055,1217,1770289318.371829,center
447308163,1392,879,1094,1258,1770289318.375823,center
447312163,1442,912,1125,1309,1770289318.3798552,center
447316164,1400,830,1026,1225,1770289318.383821,center
447320162,1376,845,1041,1215,1770289318.387858,center
447324162,1384,869,1080,1245,1770289318.391861,center
447328163,1446,921,1134,1310,1770289318.395846,center
447332163,1415,847,1053,1244,1770289318.39988,center
447336164,1370,824,1018,1203,1770289318.403865,center
447340162,1371,858,1061,1224,1770289318.407875,center
447344162,1432,920,1136,1307,1770289318.411907,center
447348163,1423,864,1078,1269,1770289318.415885,center
447352163,1367,807,992,1196,1770289318.419668,center
447356164,1363,856,1057,1220,1770289318.4237921,center
447360162,1415,909,1126,1297,1770289318.4277241,center
447364162,1434,887,1105,1294,1770289318.431812,center
447368163,1358,793,978,1191,1770289318.435689,center
447372163,1362,855,1056,1220,1770289318.439915,center
447376164,1406,902,1120,1289,1770289318.443948,center
447380162,1439,897,1119,1306,1770289318.447983,center
447384162,1350,780,960,1171,1770289318.451916,center
447388163,1364,866,1063,1222,1770289318.455968,center
447392163,1403,893,1114,1281,1770289318.4598138,center
447396164,1450,907,1129,1316,1770289318.4639208,center
447400162,1379,802,992,1200,1770289318.467856,center
447404162,1377,858,1058,1222,1770289318.47195,center
447408163,1397,881,1099,1265,1770289318.47599,center
447412163,1453,912,1126,1311,1770289318.479836,center
447416164,1403,826,1021,1225,1770289318.483853,center
447420162,1387,849,1047,1217,1770289318.487839,center
447424162,1391,874,1081,1247,1770289318.491984,center
447428163,1447,919,1134,1309,1770289318.4958699,center
447432163,1414,843,1050,1240,1770289318.4999669,center
447436164,1372,829,1018,1203,1770289318.504003,center
447440162,1375,859,1062,1225,1770289318.507904,center
447444162,1435,923,1137,1308,1770289318.5119119,center
447448163,1423,858,1071,1259,1770289318.5159009,center
447452164,1368,810,999,1197,1770289318.519903,center
447456164,1365,855,1057,1220,1770289318.523958,center
447460162,1417,911,1123,1296,1770289318.527963,center
447464162,1436,883,1103,1288,1770289318.532011,center
447468163,1359,796,981,1189,1770289318.535913,center
447472163,1362,856,1057,1220,1770289318.5400279,center
447476162,1406,901,1117,1287,1770289318.543981,center
447480162,1439,898,1119,1306,1770289318.547986,center
447484163,1349,780,963,1176,1770289318.5519192,center
447488163,1363,865,1066,1221,1770289318.556306,center
447492164,1404,895,1116,1282,1770289318.560102,center
447496162,1448,905,1124,1308,1770289318.5641038,center
447500163,1373,794,982,1193,1770289318.5678852,center
447504162,1368,855,1056,1222,1770289318.572098,center
447508164,1395,884,1103,1266,1770289318.576083,center
447512164,1450,911,1122,1309,1770289318.580085,center
447516162,1398,821,1018,1222,1770289318.5841029,center
447520162,1381,851,1050,1220,1770289318.588105,center
447524163,1391,877,1087,1251,1770289318.592067,center
447528164,1448,918,1133,1309,1770289318.596145,center
447532164,1412,841,1047,1234,1770289318.600089,center
447536162,1376,836,1027,1203,1770289318.604127,center
447540162,1379,865,1072,1230,1770289318.608083,center
447544163,1438,925,1139,1310,1770289318.612104,center
447548164,1423,856,1069,1255,1770289318.6160839,center
447552164,1368,812,999,1199,1770289318.620002,center
447556162,1363,856,1059,1221,1770289318.624117,center
447560162,1418,913,1128,1300,1770289318.6281931,center
447564163,1433,880,1102,1288,1770289318.631978,center
447568164,1360,797,987,1191,1770289318.636044,center
447572162,1362,857,1058,1219,1770289318.640011,center
447576162,1406,901,1120,1290,1770289318.644036,center
447580162,1438,896,1119,1307,1770289318.648121,center
447584163,1352,783,966,1178,1770289318.652087,center
447588164,1363,863,1059,1219,1770289318.656132,center
447592164,1403,895,1115,1276,1770289318.660178,center
447596162,1451,904,1122,1305,1770289318.664139,center
447600162,1365,791,978,1190,1770289318.668111,center
447604163,1368,858,1058,1220,1770289318.6721659,center
447608164,1395,885,1102,1267,1770289318.676115,center
447612164,1452,911,1128,1308,1770289318.680202,center
447616162,1392,817,1013,1216,1770289318.68418,center
447620163,1379,855,1051,1219,1770289318.688224,center
447624163,1389,875,1084,1249,1770289318.692225,center
447628164,1442,915,1127,1307,1770289318.696207,center
447632162,1409,839,1038,1228,1770289318.700177,center
447636162,1373,835,1029,1204,1770289318.704198,center
447640163,1377,865,1074,1235,1770289318.70818,center
447644163,1441,923,1137,1310,1770289318.712218,center
447648164,1422,853,1066,1252,1770289318.7162292,center
447652162,1371,816,1007,1199,1770289318.720146,center
447656163,1365,856,1061,1222,1770289318.7241971,center
447660163,1424,915,1128,1302,1770289318.728241,center
447664163,1432,876,1094,1283,1770289318.732254,center
447668164,1359,800,989,1191,1770289318.73614,center
447672162,1362,856,1057,1219,1770289318.740257,center
447676163,1407,903,1120,1290,1770289318.744246,center
447680163,1436,897,1118,1306,1770289318.748244,center
447684164,1358,790,977,1189,1770289318.7522078,center
447688164,1365,860,1058,1221,1770289318.756237,center
447692162,1406,894,1115,1282,1770289318.760244,center
447696163,1449,903,1124,1307,1770289318.76425,center
447700163,1362,787,975,1183,1770289318.768215,center
447704164,1365,862,1060,1223,1770289318.772234,center
447708162,1396,887,1109,1272,1770289318.7762308,center
447712162,1452,909,1129,1313,1770289318.780271,center
447716163,1390,812,1003,1215,1770289318.784278,center
447720163,1377,855,1053,1218,1770289318.788295,center
447724164,1392,879,1092,1257,1770289318.792258,center
447728162,1446,912,1127,1311,1770289318.79631,center
447732162,1407,836,1034,1228,1770289318.800291,center
447736163,1376,839,1031,1213,1770289318.804363,center
447740163,1379,867,1076,1241,1770289318.808306,center
447744164,1446,923,1137,1313,1770289318.8123431,center
447748162,1426,852,1062,1252,1770289318.8163269,center
447752162,1374,820,1013,1205,1770289318.820361,center
447756163,1375,858,1061,1224,1770289318.824312,center
447760163,1431,917,1130,1303,1770289318.8283641,center
447764164,1427,871,1086,1274,1770289318.832344,center
447768162,1365,802,991,1194,1770289318.8363242,center
447772162,1363,855,1058,1219,1770289318.840354,center
447776163,1411,906,1123,1292,1770289318.844278,center
447780163,1434,894,1118,1302,1770289318.848257,center
447784164,1358,791,979,1189,1770289318.85218,center
447788162,1364,857,1059,1219,1770289318.856315,center
447792162,1409,898,1116,1286,1770289318.8604228,center
447796163,1442,900,1124,1308,1770289318.864393,center
447800163,1357,782,965,1178,1770289318.868264,center
447804164,1365,864,1065,1221,1770289318.872409,center
447808162,1397,888,1111,1272,1770289318.8763871,center
447812162,1452,909,1130,1312,1770289318.880428,center
447816163,1384,808,996,1209,1770289318.884286,center
447820163,1375,853,1054,1219,1770289318.8884008,center
447824162,1395,879,1092,1258,1770289318.89243,center
447828162,1447,913,1126,1311,1770289318.8964422,center
447832162,1407,833,1032,1229,1770289318.900417,center
447836163,1378,845,1042,1216,1770289318.904514,center
447840164,1387,872,1082,1246,1770289318.90836,center
447844162,1447,923,1135,1310,1770289318.912371,center
447848162,1417,848,1060,1249,1770289318.916458,center
447852163,1377,827,1017,1204,1770289318.920371,center
447856164,1375,858,1062,1225,1770289318.924355,center
447860164,1434,924,1137,1308,1770289318.928381,center
447864162,1425,867,1085,1274,1770289318.932363,center
447868163,1366,804,993,1197,1770289318.9362612,center
447872162,1364,856,1059,1221,1770289318.940476,center
447876164,1414,909,1126,1293,1770289318.944513,center
447880164,1433,889,1113,1296,1770289318.9484649,center
447884162,1359,794,981,1190,1770289318.9523468,center
447888162,1363,859,1057,1219,1770289318.9565692,center
447892163,1410,899,1118,1288,1770289318.960444,center
447896164,1442,899,1122,1307,1770289318.964471,center
447900164,1354,781,962,1173,1770289318.9684212,center
447904162,1365,866,1069,1223,1770289318.972491,center
447908162,1403,891,1115,1280,1770289318.97647,center
447912163,1451,907,1126,1313,1770289318.9804978,center
447916164,1380,803,991,1203,1770289318.98436,center
447920164,1374,854,1056,1222,1770289318.988529,center
447924162,1396,881,1099,1265,1770289318.9924932,center
447928162,1452,911,1128,1313,1770289318.9966211,center
447932163,1407,828,1025,1226,1770289319.0005891,center
447936164,1384,848,1048,1216,1770289319.004529,center
447940162,1390,874,1082,1247,1770289319.0085561,center
447944162,1447,921,1134,1309,1770289319.0125718,center
447948162,1415,846,1052,1242,1770289319.0165179,center
447952163,1372,826,1017,1202,1770289319.0204391,center
447956164,1371,859,1063,1224,1770289319.024558,center
447960164,1433,921,1137,1308,1770289319.028576,center
447964162,1420,860,1071,1259,1770289319.032484,center
447968162,1366,807,995,1198,1770289319.036334,center
447972163,1363,855,1058,1220,1770289319.040396,center
447976164,1416,911,1121,1295,1770289319.044364,center
447980164,1433,884,1102,1289,1770289319.048615,center
447984162,1355,796,987,1190,1770289319.052474,center
447988162,1362,857,1058,1219,1770289319.056594,center
447992163,1406,900,1118,1287,1770289319.06064,center
447996164,1438,898,1119,1307,1770289319.064665,center
448000162,1349,777,962,1176,1770289319.06851,center
448004162,1364,866,1070,1222,1770289319.072601,center
448008163,1404,893,1116,1283,1770289319.0765738,center
448012163,1450,906,1128,1317,1770289319.080649,center
448016164,1377,799,987,1197,1770289319.084577,center
448020162,1370,855,1057,1222,1770289319.088651,center
448024163,1395,882,1101,1266,1770289319.092622,center
448028163,1453,911,1130,1313,1770289319.096674,center
448032163,1402,823,1020,1225,1770289319.100631,center
448036164,1386,850,1047,1218,1770289319.104668,center
448040162,1394,876,1086,1249,1770289319.1086578,center
448044163,1449,919,1132,1309,1770289319.112652,center
448048163,1414,842,1050,1240,1770289319.116659,center
448052164,1378,833,1028,1204,1770289319.120697,center
448056162,1380,866,1075,1235,1770289319.1246898,center
448060162,1443,927,1141,1312,1770289319.1287029,center
448064163,1425,858,1071,1260,1770289319.1326442,center
448068163,1371,811,997,1199,1770289319.136628,center
448072164,1365,855,1058,1221,1770289319.1406689,center
448076162,1418,912,1127,1299,1770289319.144767,center
448080162,1435,882,1103,1288,1770289319.1486669,center
448084163,1359,797,986,1190,1770289319.152628,center
448088163,1362,858,1058,1219,1770289319.1566951,center
448092164,1406,902,1119,1287,1770289319.160722,center
448096162,1437,898,1119,1307,1770289319.164725,center
448100162,1352,783,966,1176,1770289319.168688,center
448104163,1362,865,1066,1221,1770289319.172739,center
448108163,1405,894,1115,1282,1770289319.1767511,center
448112164,1449,904,1124,1309,1770289319.180759,center
448116162,1367,793,980,1191,1770289319.184604,center
448120162,1368,858,1058,1221,1770289319.188767,center
448124163,1396,884,1102,1266,1770289319.19275,center
448128163,1452,910,1129,1313,1770289319.1966422,center
448132164,1395,819,1015,1217,1770289319.200665,center
448136162,1380,854,1049,1219,1770289319.2046862,center
448140162,1389,874,1084,1248,1770289319.208678,center
448144163,1443,916,1128,1310,1770289319.212694,center
448148163,1409,839,1039,1230,1770289319.21664,center
448152164,1372,833,1028,1202,1770289319.220767,center
448156162,1376,863,1068,1231,1770289319.2248142,center
448160162,1436,925,1138,1309,1770289319.228825,center
448164163,1420,855,1067,1252,1770289319.2328188,center
448168163,1368,813,1001,1198,1770289319.236831,center
448172164,1363,856,1059,1221,1770289319.2408268,center
448176162,1419,914,1129,1303,1770289319.244879,center
448180162,1431,877,1095,1286,1770289319.248812,center
448184163,1360,799,987,1189,1770289319.252769,center
448188163,1362,856,1056,1218,1770289319.2568388,center
448192162,1407,903,1119,1288,1770289319.260781,center
448196162,1437,896,1116,1305,1770289319.264905,center
448200162,1356,787,975,1186,1770289319.2687721,center
448204163,1364,859,1059,1218,1770289319.272833,center
448208164,1406,893,1114,1281,1770289319.2768588,center
448212162,1449,904,1123,1308,1770289319.2808352,center
448216162,1364,788,976,1190,1770289319.284739,center
448220162,1368,860,1059,1223,1770289319.288848,center
448224164,1397,887,1111,1272,1770289319.292813,center
448228164,1454,911,1132,1315,1770289319.296843,center
448232162,1392,815,1006,1217,1770289319.300894,center
448236163,1379,854,1048,1214,1770289319.304893,center
448240163,1390,876,1089,1254,1770289319.308903,center
448244164,1445,914,1127,1308,1770289319.3129501,center
448248164,1407,836,1036,1228,1770289319.3168871,center
448252162,1374,836,1029,1211,1770289319.320917,center
448256162,1378,865,1075,1241,1770289319.324878,center
448260163,1445,926,1138,1313,1770289319.328923,center
448264164,1426,851,1061,1252,1770289319.3329148,center
448268164,1372,817,1011,1203,1770289319.33694,center
448272162,1372,858,1061,1224,1770289319.340918,center
448276162,1429,916,1129,1304,1770289319.345011,center
448280163,1428,872,1087,1277,1770289319.348819,center
448284164,1361,801,991,1194,1770289319.352704,center
448288164,1362,856,1058,1220,1770289319.356838,center
448292162,1409,903,1122,1292,1770289319.3608441,center
448296162,1437,893,1120,1307,1770289319.364852,center
448300163,1361,793,977,1191,1770289319.368725,center
448304164,1366,858,1057,1221,1770289319.372767,center
448308164,1407,896,1113,1283,1770289319.376864,center
448312162,1445,903,1121,1306,1770289319.380862,center
448316162,1358,785,971,1179,1770289319.384726,center
448320163,1365,863,1063,1221,1770289319.3888152,center
448324164,1396,888,1110,1271,1770289319.3928351,center
448328164,1452,908,1129,1312,1770289319.396999,center
448332162,1388,812,1002,1211,1770289319.4008262,center
448336162,1376,857,1054,1219,1770289319.404927,center
448340163,1392,878,1091,1257,1770289319.40889,center
448344164,1445,913,1125,1308,1770289319.4129221,center
448348164,1405,834,1034,1228,1770289319.4168892,center
448352162,1376,844,1040,1214,1770289319.420912,center
448356163,1384,868,1079,1244,1770289319.424902,center
448360163,1447,923,1137,1313,1770289319.4289322,center
448364164,1424,849,1060,1249,1770289319.43286,center
448368162,1378,825,1017,1203,1770289319.437023,center
448372162,1374,858,1061,1224,1770289319.44096,center
448376163,1433,922,1135,1304,1770289319.4450219,center
448380163,1426,869,1086,1273,1770289319.448996,center
448384164,1365,804,993,1195,1770289319.4528189,center
448388162,1363,854,1057,1220,1770289319.457012,center
448392163,1413,908,1125,1291,1770289319.461112,center
448396163,1433,892,1115,1301,1770289319.465079,center
448400163,1359,792,979,1192,1770289319.4690409,center
448404162,1364,857,1056,1221,1770289319.473135,center
448408162,1409,897,1115,1287,1770289319.477077,center
448412163,1442,901,1122,1308,1770289319.481055,up
448416163,1354,781,963,1174,1770289319.4849129,up
448420163,1364,865,1067,1221,1770289319.4890501,up
448424162,1398,890,1113,1273,1770289319.493085,up
448428162,1452,909,1127,1312,1770289319.497005,up
448432163,1382,806,994,1208,1770289319.500965,up
448436163,1376,858,1054,1220,1770289319.505058,up
448440164,1396,880,1098,1263,1770289319.509136,up
448444162,1447,912,1127,1311,1770289319.5130491,up
448448162,1404,830,1027,1226,1770289319.5171258,up
448452163,1381,846,1042,1216,1770289319.521137,up
448456163,1388,874,1080,1246,1770289319.52512,up
448460164,1447,922,1135,1309,1770289319.529151,up
448464162,1416,846,1053,1244,1770289319.533101,up
448468162,1371,824,1015,1202,1770289319.5371451,up
448472163,1372,860,1061,1224,1770289319.5411992,up
448476163,1432,920,1135,1304,1770289319.5452,up
448480164,1422,864,1078,1268,1770289319.549153,up
448484162,1368,807,992,1196,1770289319.553149,up
448488162,1364,855,1057,1219,1770289319.5572412,up
448492163,1415,909,1127,1297,1770289319.5611892,up
448496163,1435,887,1106,1295,1770289319.565225,up
448500164,1359,794,979,1191,1770289319.569095,up
448504162,1362,857,1058,1220,1770289319.57317,up
448508162,1406,900,1118,1287,1770289319.577182,up
448512163,1439,898,1120,1308,1770289319.581172,up
448516163,1351,780,961,1173,1770289319.585183,up
448520164,1363,867,1068,1223,1770289319.589205,up
448524162,1404,893,1114,1280,1770289319.593251,up
448528162,1450,905,1126,1308,1770289319.5972638,up
448532163,1376,802,991,1196,1770289319.601096,up
448536163,1368,855,1056,1221,1770289319.605236,up
448540164,1393,880,1100,1264,1770289319.60928,up
448544162,1445,912,1128,1310,1770289319.6132631,up
448548162,1399,826,1023,1223,1770289319.61728,up
448552163,1379,848,1047,1216,1770289319.621291,up
448556164,1389,875,1082,1246,1770289319.625237,up
448560162,1446,920,1133,1309,1770289319.629309,up
448564162,1413,844,1050,1243,1770289319.633259,up
448568162,1376,832,1024,1203,1770289319.6373289,up
448572163,1378,863,1068,1232,1770289319.641263,up
448576164,1440,927,1139,1311,1770289319.645337,up
448580162,1422,858,1072,1263,1770289319.6493068,up
448584162,1370,810,998,1200,1770289319.653239,up
448588162,1368,855,1058,1221,1770289319.6573088,up
448592164,1419,912,1126,1297,1770289319.66136,up
448596164,1436,882,1105,1292,1770289319.665313,up
448600162,1362,797,989,1193,1770289319.6695302,up
448604162,1363,859,1060,1221,1770289319.6732118,up
448608163,1408,900,1119,1288,1770289319.677272,up
448612164,1439,897,1118,1308,1770289319.681358,up
448616164,1350,781,966,1176,1770289319.685324,up
448620162,1364,864,1066,1223,1770289319.6893382,up
448624162,1404,893,1115,1281,1770289319.693383,up
448628163,1449,905,1125,1311,1770289319.6974,up
448632164,1373,795,981,1193,1770289319.701281,up
448636164,1369,855,1058,1221,1770289319.705417,up
448640162,1396,883,1102,1266,1770289319.7093601,up
448644162,1454,911,1129,1313,1770289319.7134259,up
448648163,1400,821,1019,1223,1770289319.7173529,up
448652164,1382,852,1048,1220,1770289319.721385,up
448656164,1393,878,1087,1251,1770289319.7253902,up
448660162,1450,918,1133,1309,1770289319.729433,up
448664162,1411,841,1046,1234,1770289319.733421,up
448668163,1378,836,1027,1209,1770289319.737445,up
448672164,1379,867,1075,1240,1770289319.741406,up
448676162,1445,927,1140,1317,1770289319.7454562,up
448680162,1425,856,1068,1259,1770289319.749417,up
448684162,1372,815,1001,1199,1770289319.753461,up
448688163,1366,856,1059,1220,1770289319.7574642,up
448692164,1419,915,1129,1302,1770289319.761441,up
448696164,1433,879,1096,1287,1770289319.765457,up
448700162,1359,799,987,1190,1770289319.7693949,up
448704162,1362,857,1058,1219,1770289319.773338,up
448708163,1406,901,1120,1289,1770289319.7773418,up
448712164,1436,897,1119,1305,1770289319.781274,up
448716164,1353,784,970,1184,1770289319.7853692,up
448720162,1363,860,1063,1221,1770289319.7894762,up
448724163,1406,895,1114,1276,1770289319.793508,up
448728163,1448,907,1124,1307,1770289319.797534,up
448732164,1365,790,978,1190,1770289319.8012989,up
448736162,1369,859,1059,1222,1770289319.8055081,up
448740162,1397,886,1110,1271,1770289319.809508,up
448744163,1454,911,1130,1316,1770289319.8135219,up
448748163,1394,817,1013,1223,1770289319.817558,up
448752164,1382,855,1050,1222,1770289319.821522,up
448756162,1394,878,1089,1254,1770289319.825525,up
448760163,1449,915,1127,1311,1770289319.829581,up
448764163,1412,839,1036,1229,1770289319.833529,up
448768163,1374,836,1028,1204,1770289319.837562,up
448772164,1378,865,1073,1236,1770289319.841572,up
448776162,1441,924,1136,1310,1770289319.8454442,up
448780163,1422,853,1066,1253,1770289319.849461,up
448784163,1369,815,1003,1199,1770289319.853459,up
448788164,1365,857,1060,1221,1770289319.857616,up
448792162,1424,916,1129,1303,1770289319.861631,up
448796162,1432,876,1093,1283,1770289319.865571,up
448800163,1359,800,989,1195,1770289319.869466,up
448804163,1361,856,1059,1221,1770289319.873578,up
448808164,1408,904,1121,1291,1770289319.877556,up
448812162,1437,895,1119,1307,1770289319.8815858,up
448816162,1359,790,979,1190,1770289319.885459,up
448820163,1366,859,1059,1221,1770289319.889597,up
